1 0.173 -0.516 1.297	2 -0.025 -0.448 -0.760
1 0.160 -0.437 2.132	2 -0.038 -0.482 -1.015
1 0.146 -0.482 1.921	2 -0.051 -0.426 -0.585
1 0.133 -0.414 2.677	2 -0.062 -0.392 -0.602
1 0.121 -0.448 2.026	2 -0.073 -0.392 -0.541
1 0.109 -0.346 2.378	2 -0.083 -0.312 -0.857
1 0.098 -0.471 1.508	2 -0.091 -0.233 -0.796
1 0.087 -0.346 1.640	2 -0.098 -0.267 -0.875
1 0.074 -0.539 0.787	2 -0.105 -0.221 -0.646
1 0.060 -0.550 1.437	2 -0.111 -0.108 -0.611
1 0.044 -0.550 0.418	2 -0.111 -0.017 -0.690
1 0.027 -0.562 1.341	2 -0.111 -0.040 -0.708
1 0.009 -0.630 0.971	2 -0.111 0.006 -0.523
1 -0.009 -0.596 1.851	2 -0.110 0.017 -0.629
1 -0.026 -0.687 1.508	2 -0.107 0.199 0.549
1 -0.043 -0.562 2.141	2 -0.099 0.323 0.743
1 -0.060 -0.596 1.490	2 -0.090 0.335 0.347
1 -0.077 -0.528 1.982	2 -0.078 0.528 0.171
1 -0.093 -0.539 1.332	2 -0.064 0.471 -0.435
1 -0.108 -0.482 1.780	2 -0.053 0.289 0.154
1 -0.122 -0.550 1.182	2 -0.042 0.437 0.215
1 -0.137 -0.482 1.710	2 -0.030 0.471 0.470
1 -0.151 -0.539 1.332	2 -0.016 0.471 0.013
1 -0.164 -0.403 2.053	2 -0.002 0.448 0.207
1 -0.175 -0.358 1.824	2 0.009 0.301 -0.198
1 -0.184 -0.210 2.141	2 0.019 0.335 0.426
1 -0.191 -0.244 1.930	2 0.029 0.358 0.163
1 -0.196 -0.142 1.982	2 0.038 0.289 0.251
1 -0.198 0.006 1.464	2 0.046 0.278 -0.013
1 -0.199 -0.028 1.349	2 0.054 0.301 0.057
1 -0.199 -0.028 1.253	2 0.061 0.210 -0.365
1 -0.199 0.006 1.323	2 0.064 0.028 -0.004
1 -0.198 0.028 1.569	2 0.065 0.028 0.365
1 -0.197 0.006 1.868	2 0.068 0.085 0.585
1 -0.197 0.040 2.527	2 0.073 0.176 0.180
1 -0.195 0.096 2.677	2 0.076 0.096 0.084
1 -0.191 0.176 2.686	2 0.078 -0.006 0.303
1 -0.184 0.187 2.026	2 0.079 0.062 0.734
1 -0.177 0.210 1.648	2 0.083 0.221 0.303
