1 -0.074 0.176 1.059	2 0.173 0.051 0.224
1 -0.074 0.017 1.569	2 0.176 0.074 0.268
1 -0.073 -0.040 1.719	2 0.177 0.051 0.224
1 -0.073 0.017 1.903	2 0.177 -0.017 0.295
1 -0.073 -0.006 1.956	2 0.178 -0.017 0.365
1 -0.073 0.017 1.859	2 0.178 -0.006 0.347
1 -0.072 0.006 1.807	2 0.178 -0.006 0.365
1 -0.072 0.006 1.833	2 0.178 0.006 0.312
1 -0.072 -0.006 1.877	2 0.177 -0.006 0.180
1 -0.072 -0.006 2.229	2 0.177 -0.017 -0.040
1 -0.072 0.006 2.492	2 0.176 -0.028 -0.426
1 -0.070 0.051 3.073	2 0.175 -0.131 -0.646
1 -0.067 0.153 3.046	2 0.170 -0.187 -0.673
1 -0.062 0.210 3.380	2 0.164 -0.119 -0.259
1 -0.054 0.278 2.941	2 0.158 -0.278 -0.857
1 -0.044 0.414 3.090	2 0.148 -0.426 -0.787
1 -0.032 0.437 2.264	2 0.137 -0.380 -0.505
1 -0.020 0.448 2.325	2 0.125 -0.426 -0.602
1 -0.007 0.426 1.982	2 0.114 -0.369 -0.664
1 0.006 0.448 2.273	2 0.103 -0.414 -0.840
1 0.018 0.437 1.903	2 0.089 -0.482 -1.015
1 0.031 0.448 2.510	2 0.075 -0.573 -0.620
1 0.043 0.460 2.220	2 0.060 -0.505 -0.453
1 0.056 0.471 2.862	2 0.047 -0.437 -0.549
1 0.070 0.460 2.220	2 0.035 -0.369 -0.602
1 0.083 0.460 2.510	2 0.023 -0.471 -0.787
1 0.096 0.426 1.815	2 0.012 -0.369 -0.752
1 0.108 0.414 1.798	2 0.001 -0.346 -0.673
1 0.119 0.358 1.332	2 -0.009 -0.301 -0.629
1 0.128 0.289 1.534	2 -0.016 -0.233 -0.778
1 0.134 0.176 1.376	2 -0.022 -0.153 -0.866
1 0.138 0.176 1.859	2 -0.027 -0.199 -0.884
1 0.142 0.062 2.062	2 -0.033 -0.210 -0.673
1 0.144 0.096 2.387	2 -0.039 -0.187 -0.374
1 0.146 0.085 2.352	2 -0.043 -0.108 -0.215
1 0.148 0.074 2.466	2 -0.043 0.028 -0.286
1 0.149 0.051 2.316	2 -0.043 0.017 -0.391
1 0.151 0.028 2.158	2 -0.043 0.006 -0.497
1 0.151 0.006 2.185	2 -0.043 0.017 -0.514
1 0.151 -0.028 2.202	2 -0.043 -0.017 -0.505
1 0.151 -0.006 2.176	2 -0.043 -0.017 -0.532
1 0.150 -0.028 2.123	2 -0.043 -0.017 -0.629
1 0.150 -0.006 2.009	2 -0.044 -0.062 -0.725
1 0.150 -0.040 1.587	2 -0.045 -0.028 -1.095
1 0.149 -0.040 1.218	2 -0.045 0.006 -1.622
1 0.147 -0.085 0.488	2 -0.048 -0.176 -1.965
1 0.144 -0.165 0.224	2 -0.057 -0.392 -1.393
1 0.138 -0.233 -0.602	2 -0.069 -0.448 -0.892
1 0.130 -0.312 0.084	2 -0.080 -0.323 -0.796
1 0.116 -0.482 -0.303	2 -0.089 -0.312 -1.059
1 0.099 -0.630 0.453	2 -0.097 -0.335 -1.481
1 0.082 -0.619 0.646	2 -0.111 -0.596 -1.569
1 0.063 -0.619 1.763	2 -0.129 -0.607 -0.760
1 0.045 -0.630 1.402	2 -0.147 -0.607 -0.646
1 0.027 -0.619 2.044	2 -0.162 -0.460 -0.347
1 0.009 -0.607 1.314	2 -0.175 -0.471 -0.875
1 -0.008 -0.585 1.684	2 -0.187 -0.437 -1.235
1 -0.025 -0.653 0.875	2 -0.202 -0.550 -1.042
1 -0.042 -0.619 1.235	2 -0.218 -0.471 -0.875
1 -0.060 -0.641 0.927	2 -0.232 -0.460 -0.611
1 -0.079 -0.630 1.815	2 -0.244 -0.312 -0.716
1 -0.096 -0.573 1.833	2 -0.253 -0.267 -0.822
1 -0.112 -0.505 2.615	2 -0.261 -0.233 -0.875
1 -0.124 -0.437 1.886	2 -0.269 -0.289 -0.796
1 -0.133 -0.233 2.615	2 -0.277 -0.244 -0.576
1 -0.139 -0.176 1.947	2 -0.283 -0.176 -0.523
1 -0.143 -0.142 1.895	2 -0.284 0.040 -0.936
1 -0.146 -0.096 1.376	2 -0.284 -0.017 -1.429
1 -0.147 -0.028 1.112	2 -0.286 -0.108 -1.402
1 -0.148 -0.017 0.813	2 -0.289 -0.176 -0.936
1 -0.149 -0.028 0.796	2 -0.292 -0.051 -0.593
1 -0.150 -0.051 0.927	2 -0.294 -0.006 -0.435
1 -0.151 -0.006 1.095	2 -0.293 0.017 -0.303
1 -0.150 0.017 1.051	2 -0.293 -0.017 -0.303
1 -0.150 0.017 0.857	2 -0.293 0.051 -0.215
1 -0.150 -0.028 0.637	2 -0.292 0.074 -0.189
1 -0.150 -0.028 0.558	2 -0.290 0.028 0.066
1 -0.150 -0.017 0.295	2 -0.290 0.074 0.708
1 -0.153 -0.108 0.330	2 -0.284 0.289 0.629
1 -0.156 -0.165 0.330	2 -0.272 0.494 -0.145
1 -0.161 -0.210 0.664	2 -0.261 0.289 -0.708
1 -0.166 -0.187 0.505	2 -0.254 0.233 -0.145
1 -0.172 -0.187 0.725	2 -0.248 0.233 0.787
1 -0.179 -0.255 0.541	2 -0.234 0.573 0.593
1 -0.187 -0.301 1.121	2 -0.216 0.653 -0.154
1 -0.196 -0.301 0.769	2 -0.198 0.607 -0.365
1 -0.203 -0.278 0.919	2 -0.183 0.414 -0.462
1 -0.210 -0.244 0.127	2 -0.170 0.482 0.356
1 -0.218 -0.301 0.189	2 -0.154 0.562 0.163
1 -0.228 -0.403 -0.154	2 -0.135 0.698 0.215
1 -0.238 -0.380 0.681	2 -0.115 0.607 -0.620
1 -0.249 -0.358 0.092	2 -0.099 0.494 -0.602
1 -0.260 -0.403 0.488	2 -0.087 0.312 -0.154
1 -0.271 -0.403 0.602	2 -0.075 0.437 0.374
1 -0.281 -0.369 1.209	2 -0.060 0.494 0.031
1 -0.291 -0.335 1.499	2 -0.047 0.448 -0.277
1 -0.299 -0.187 1.833	2 -0.036 0.233 -0.391
1 -0.304 -0.153 1.473	2 -0.031 0.142 0.145
1 -0.307 -0.131 1.367	2 -0.027 0.187 0.382
1 -0.309 -0.051 0.884	2 -0.020 0.187 0.189
1 -0.311 -0.040 0.857	2 -0.013 0.210 -0.462
1 -0.312 -0.051 0.664	2 -0.009 0.074 -0.734
1 -0.311 -0.017 0.505	2 -0.009 -0.017 -0.585
1 -0.311 -0.006 0.391	2 -0.009 -0.006 -0.514
1 -0.311 -0.017 0.356	2 -0.009 -0.006 -0.453
1 -0.312 0.006 0.391	2 -0.009 -0.006 -0.444
1 -0.312 0.006 0.470	2 -0.009 -0.006 -0.462
1 -0.312 -0.006 0.620	2 -0.009 -0.006 -0.382
1 -0.312 0.006 0.813	2 -0.009 0.006 -0.268
1 -0.311 0.028 1.270	2 -0.008 0.028 -0.075
1 -0.311 0.017 1.473	2 -0.007 0.006 0.180
1 -0.309 0.096 2.264	2 -0.005 0.142 0.277
1 -0.306 0.096 2.589	2 -0.002 0.096 0.409
1 -0.301 0.255 3.143	2 0.001 0.187 0.673
1 -0.293 0.323 2.809	2 0.007 0.221 0.637
1 -0.282 0.426 3.116	2 0.015 0.358 0.295
1 -0.268 0.460 2.378	2 0.024 0.221 0.171
1 -0.253 0.494 2.369	2 0.031 0.233 0.462
1 -0.238 0.550 1.578	2 0.041 0.460 0.163
1 -0.222 0.585 1.701	2 0.053 0.437 -0.048
1 -0.206 0.528 1.112	2 0.065 0.346 -0.198
1 -0.191 0.516 1.473	2 0.075 0.346 -0.004
1 -0.175 0.482 1.033	2 0.085 0.323 0.233
1 -0.162 0.505 1.543	2 0.097 0.403 0.242
1 -0.149 0.437 1.121	2 0.110 0.380 -0.189
1 -0.136 0.414 1.745	2 0.121 0.358 -0.084
1 -0.124 0.403 1.305	2 0.131 0.301 -0.066
1 -0.113 0.369 1.560	2 0.140 0.255 0.136
1 -0.102 0.346 1.068	2 0.148 0.267 0.110
1 -0.093 0.267 1.244	2 0.158 0.346 -0.119
1 -0.086 0.255 0.848	2 0.165 0.165 -0.303
1 -0.081 0.165 1.165	2 0.170 0.131 -0.189
1 -0.076 0.074 0.998	2 0.171 0.051 0.277
1 -0.073 0.028 1.270	2 0.173 0.096 0.418
1 -0.072 0.028 1.367	2 0.176 0.074 0.198
1 -0.072 0.028 1.560	2 0.178 -0.006 0.110
1 -0.072 0.028 1.604	2 0.178 -0.006 0.207
1 -0.072 -0.017 1.692	2 0.178 -0.017 0.251
1 -0.072 0.006 1.710	2 0.178 -0.028 0.277
1 -0.072 -0.006 1.780	2 0.178 0.006 0.251
1 -0.072 0.017 1.771	2 0.178 -0.006 0.180
1 -0.072 0.017 1.947	2 0.178 -0.028 0.048
1 -0.072 0.006 2.255	2 0.177 -0.017 -0.215
1 -0.072 0.028 2.782	2 0.176 -0.051 -0.593
1 -0.070 0.096 2.958	2 0.173 -0.165 -0.760
1 -0.066 0.187 3.204	2 0.168 -0.142 -0.215
1 -0.060 0.221 3.090	2 0.163 -0.255 -0.804
1 -0.051 0.380 3.310	2 0.154 -0.437 -0.796
1 -0.040 0.403 2.677	2 0.142 -0.358 -0.435
1 -0.028 0.471 2.598	2 0.133 -0.369 -0.488
1 -0.015 0.448 1.824	2 0.123 -0.312 -0.804
1 -0.003 0.426 2.308	2 0.112 -0.414 -1.103
1 0.010 0.414 1.903	2 0.099 -0.460 -0.980
1 0.023 0.482 2.387	2 0.084 -0.585 -0.804
1 0.036 0.414 2.009	2 0.068 -0.482 -0.286
1 0.048 0.437 2.703	2 0.055 -0.448 -0.567
1 0.060 0.414 2.554	2 0.044 -0.369 -0.646
1 0.073 0.471 2.712	2 0.033 -0.471 -0.760
1 0.086 0.460 2.211	2 0.019 -0.471 -0.716
1 0.099 0.414 2.290	2 0.007 -0.426 -0.505
1 0.112 0.380 1.473	2 -0.003 -0.312 -0.514
1 0.122 0.380 1.640	2 -0.011 -0.267 -0.743
1 0.130 0.221 1.288	2 -0.017 -0.187 -0.936
1 0.136 0.187 1.710	2 -0.023 -0.255 -0.989
1 0.140 0.108 1.648	2 -0.030 -0.233 -0.708
1 0.143 0.108 2.088	2 -0.036 -0.233 -0.426
1 0.145 0.040 2.237	2 -0.041 -0.096 -0.233
1 0.147 0.028 2.501	2 -0.043 0.028 -0.277
1 0.148 0.051 2.404	2 -0.042 0.006 -0.470
1 0.150 0.062 2.316	2 -0.042 -0.006 -0.576
1 0.150 0.028 2.229	2 -0.042 -0.017 -0.664
1 0.150 -0.017 2.299	2 -0.042 0.006 -0.681
1 0.150 -0.028 2.387	2 -0.042 -0.017 -0.646
1 0.150 -0.006 2.334	2 -0.043 -0.040 -0.716
1 0.150 -0.017 2.202	2 -0.043 -0.006 -0.857
1 0.150 -0.028 1.789	2 -0.043 -0.074 -1.042
1 0.149 -0.051 1.525	2 -0.046 -0.096 -1.182
1 0.149 -0.051 0.831	2 -0.048 -0.119 -1.437
1 0.146 -0.062 0.462	2 -0.053 -0.233 -1.349
1 0.142 -0.187 -0.215	2 -0.061 -0.323 -1.191
1 0.134 -0.335 -0.057	2 -0.071 -0.369 -1.121
1 0.125 -0.437 -0.048	2 -0.082 -0.335 -1.095
1 0.111 -0.505 0.040	2 -0.091 -0.289 -1.235
1 0.094 -0.607 0.338	2 -0.103 -0.471 -1.288
1 0.076 -0.607 1.288	2 -0.118 -0.539 -1.200
1 0.058 -0.653 1.235	2 -0.134 -0.596 -0.787
1 0.039 -0.619 1.956	2 -0.151 -0.516 -0.699
1 0.022 -0.630 1.341	2 -0.166 -0.516 -0.752
1 0.004 -0.573 1.930	2 -0.179 -0.437 -0.892
1 -0.014 -0.573 0.954	2 -0.193 -0.539 -1.042
1 -0.031 -0.585 1.464	2 -0.208 -0.516 -0.927
1 -0.049 -0.607 0.787	2 -0.222 -0.528 -0.857
1 -0.067 -0.641 1.640	2 -0.235 -0.392 -0.655
1 -0.084 -0.573 1.341	2 -0.247 -0.392 -0.752
1 -0.101 -0.550 2.369	2 -0.256 -0.244 -0.708
1 -0.115 -0.448 2.026	2 -0.264 -0.289 -0.778
1 -0.126 -0.301 1.525	2 -0.272 -0.278 -0.673
1 -0.134 -0.289 2.149	2 -0.279 -0.210 -0.716
1 -0.141 -0.199 2.255	2 -0.283 -0.108 -0.664
1 -0.145 -0.096 1.657	2 -0.284 -0.040 -1.130
1 -0.147 -0.028 1.534	2 -0.284 -0.017 -1.481
1 -0.148 -0.051 1.042	2 -0.286 -0.096 -1.393
1 -0.149 -0.051 0.927	2 -0.290 -0.165 -0.840
1 -0.149 -0.062 0.884	2 -0.293 -0.096 -0.435
1 -0.150 -0.062 1.059	2 -0.293 -0.006 -0.391
1 -0.150 -0.006 1.068	2 -0.293 -0.006 -0.338
1 -0.150 0.040 0.945	2 -0.293 -0.006 -0.295
1 -0.150 -0.006 0.760	2 -0.292 0.017 -0.224
1 -0.150 -0.017 0.664	2 -0.291 0.040 -0.154
1 -0.150 -0.040 0.444	2 -0.290 -0.028 -0.268
1 -0.151 -0.040 0.295	2 -0.289 0.108 0.910
1 -0.153 -0.096 0.136	2 -0.281 0.369 0.409
1 -0.157 -0.153 0.382	2 -0.268 0.403 -0.488
1 -0.162 -0.199 0.435	2 -0.258 0.289 -0.743
1 -0.168 -0.210 0.699	2 -0.252 0.176 0.031
1 -0.174 -0.278 0.558	2 -0.244 0.437 0.629
1 -0.182 -0.267 1.007	2 -0.228 0.539 0.409
1 -0.190 -0.267 0.743	2 -0.210 0.630 -0.048
1 -0.198 -0.255 1.103	2 -0.193 0.460 -0.523
1 -0.205 -0.233 0.435	2 -0.179 0.471 -0.163
1 -0.213 -0.278 0.330	2 -0.165 0.494 0.180
1 -0.221 -0.323 -0.180	2 -0.148 0.630 0.198
1 -0.231 -0.437 0.180	2 -0.128 0.687 -0.110
1 -0.243 -0.426 0.048	2 -0.109 0.641 -0.637
1 -0.255 -0.437 0.796	2 -0.094 0.346 -0.585
1 -0.265 -0.380 0.629	2 -0.084 0.358 0.180
1 -0.276 -0.369 1.341	2 -0.071 0.448 0.356
1 -0.286 -0.369 1.270	2 -0.056 0.528 0.110
1 -0.294 -0.255 1.798	2 -0.043 0.437 -0.444
1 -0.299 -0.187 1.288	2 -0.034 0.233 -0.347
1 -0.303 -0.142 1.138	2 -0.029 0.108 0.171
1 -0.305 -0.096 0.664	2 -0.024 0.210 0.268
1 -0.308 -0.142 0.708	2 -0.018 0.210 -0.048
1 -0.311 -0.074 0.664	2 -0.011 0.176 -0.576
1 -0.313 -0.040 0.840	2 -0.009 0.006 -0.673
1 -0.313 0.017 0.760	2 -0.009 0.006 -0.497
1 -0.313 0.028 0.734	2 -0.009 0.017 -0.462
1 -0.313 0.006 0.593	2 -0.009 0.017 -0.435
1 -0.313 0.006 0.576	2 -0.009 0.006 -0.435
1 -0.313 -0.040 0.699	2 -0.009 0.006 -0.426
1 -0.313 -0.006 0.866	2 -0.009 0.017 -0.356
1 -0.313 0.017 1.147	2 -0.009 0.028 -0.198
1 -0.312 0.040 1.420	2 -0.008 -0.006 0.022
1 -0.311 0.096 2.009	2 -0.007 0.040 0.303
1 -0.309 0.096 2.220	2 -0.004 0.074 0.374
1 -0.305 0.210 2.888	2 -0.001 0.085 0.532
1 -0.298 0.278 2.826	2 0.003 0.153 0.655
1 -0.289 0.335 3.213	2 0.009 0.312 0.541
1 -0.276 0.426 2.510	2 0.019 0.301 0.154
1 -0.263 0.516 2.501	2 0.027 0.244 0.224
