1 -0.199 0.267 1.798	2 0.247 0.006 -0.488
1 -0.190 0.278 1.411	2 0.247 -0.017 -0.796
1 -0.182 0.278 1.815	2 0.246 -0.028 -1.042
1 -0.174 0.233 1.481	2 0.245 -0.017 -1.455
1 -0.165 0.335 1.596	2 0.242 -0.142 -1.200
1 -0.156 0.289 1.288	2 0.236 -0.221 -0.681
1 -0.148 0.255 1.666	2 0.230 -0.165 -0.145
1 -0.141 0.221 1.367	2 0.228 -0.062 -0.365
1 -0.134 0.233 1.930	2 0.227 -0.006 -0.831
1 -0.128 0.176 1.833	2 0.226 -0.085 -1.464
1 -0.122 0.233 2.273	2 0.220 -0.233 -1.077
1 -0.113 0.312 1.965	2 0.213 -0.289 -0.699
1 -0.105 0.289 2.009	2 0.206 -0.176 -0.259
1 -0.097 0.210 1.622	2 0.203 -0.074 -0.769
1 -0.091 0.199 1.789	2 0.199 -0.187 -0.813
1 -0.084 0.176 1.631	2 0.196 -0.199 -0.945
1 -0.077 0.210 1.833	2 0.189 -0.301 -0.884
1 -0.070 0.199 1.429	2 0.181 -0.221 -0.910
1 -0.065 0.176 1.771	2 0.175 -0.233 -0.593
1 -0.060 0.142 1.684	2 0.168 -0.244 -0.725
1 -0.056 0.153 2.062	2 0.162 -0.244 -0.637
1 -0.052 0.176 1.851	2 0.155 -0.244 -0.804
1 -0.047 0.142 2.185	2 0.148 -0.199 -0.690
1 -0.043 0.119 1.912	2 0.143 -0.187 -1.033
1 -0.039 0.131 2.026	2 0.136 -0.278 -0.831
1 -0.035 0.142 1.684	2 0.127 -0.312 -0.884
1 -0.032 0.108 1.956	2 0.118 -0.278 -0.532
1 -0.030 0.085 1.798	2 0.112 -0.187 -0.708
1 -0.028 0.062 2.018	2 0.107 -0.221 -0.840
1 -0.027 0.017 1.956	2 0.099 -0.289 -1.068
1 -0.025 0.062 1.886	2 0.089 -0.380 -0.690
1 -0.023 0.028 1.763	2 0.080 -0.244 -0.699
1 -0.023 -0.028 1.833	2 0.074 -0.221 -0.549
1 -0.023 0.006 1.877	2 0.067 -0.221 -1.077
1 -0.023 -0.028 1.771	2 0.059 -0.346 -0.716
1 -0.023 -0.028 1.701	2 0.050 -0.244 -0.910
1 -0.024 -0.062 1.499	2 0.043 -0.244 -0.734
1 -0.025 -0.017 1.323	2 0.035 -0.301 -0.848
1 -0.025 -0.040 0.936	2 0.027 -0.301 -0.664
1 -0.027 -0.074 0.963	2 0.020 -0.233 -0.945
1 -0.030 -0.131 0.840	2 0.014 -0.233 -0.963
1 -0.033 -0.153 1.033	2 0.007 -0.233 -1.323
1 -0.037 -0.165 0.892	2 -0.001 -0.323 -0.892
1 -0.042 -0.153 1.138	2 -0.010 -0.278 -0.866
1 -0.048 -0.199 1.200	2 -0.017 -0.210 -0.646
1 -0.054 -0.199 1.613	2 -0.022 -0.153 -1.042
1 -0.058 -0.210 1.314	2 -0.028 -0.199 -0.919
1 -0.063 -0.131 1.411	2 -0.035 -0.278 -1.007
1 -0.067 -0.142 0.910	2 -0.043 -0.301 -0.620
1 -0.073 -0.221 1.112	2 -0.048 -0.085 -0.866
1 -0.080 -0.278 0.927	2 -0.050 -0.096 -1.209
1 -0.087 -0.244 1.385	2 -0.053 -0.176 -1.604
1 -0.094 -0.278 1.068	2 -0.059 -0.301 -1.130
1 -0.101 -0.210 1.305	2 -0.068 -0.267 -0.681
1 -0.107 -0.278 0.989	2 -0.073 -0.165 -0.400
1 -0.115 -0.210 1.323	2 -0.075 -0.028 -0.541
1 -0.123 -0.267 1.068	2 -0.075 -0.028 -0.875
1 -0.130 -0.221 1.358	2 -0.076 -0.074 -1.270
1 -0.137 -0.301 0.804	2 -0.080 -0.119 -1.174
1 -0.144 -0.278 1.077	2 -0.082 -0.096 -1.156
1 -0.151 -0.267 0.681	2 -0.084 -0.017 -1.130
1 -0.160 -0.267 1.121	2 -0.084 -0.017 -1.279
1 -0.168 -0.255 0.787	2 -0.084 -0.017 -1.367
1 -0.177 -0.323 1.420	2 -0.084 -0.017 -1.393
1 -0.185 -0.335 1.051	2 -0.084 0.028 -1.376
1 -0.193 -0.187 1.402	2 -0.084 -0.006 -1.218
1 -0.200 -0.255 0.892	2 -0.084 -0.017 -1.051
1 -0.207 -0.199 1.121	2 -0.084 -0.040 -0.840
1 -0.213 -0.244 0.558	2 -0.083 -0.006 -0.576
1 -0.220 -0.221 0.778	2 -0.083 0.006 -0.198
1 -0.227 -0.244 0.409	2 -0.083 0.040 0.004
1 -0.235 -0.289 0.804	2 -0.080 0.176 0.382
1 -0.244 -0.335 0.743	2 -0.073 0.199 -0.180
1 -0.252 -0.233 1.270	2 -0.068 0.074 -0.233
1 -0.258 -0.233 0.945	2 -0.067 0.051 0.057
1 -0.265 -0.187 1.147	2 -0.064 0.142 0.462
1 -0.271 -0.199 0.743	2 -0.058 0.210 0.242
1 -0.278 -0.187 1.059	2 -0.051 0.233 0.119
1 -0.284 -0.199 0.708	2 -0.043 0.255 -0.444
1 -0.289 -0.131 0.866	2 -0.038 0.062 -0.119
1 -0.294 -0.187 0.444	2 -0.036 0.085 0.356
1 -0.298 -0.199 0.532	2 -0.031 0.199 0.919
1 -0.304 -0.255 0.365	2 -0.022 0.414 0.127
1 -0.311 -0.267 0.347	2 -0.008 0.505 0.163
1 -0.319 -0.267 0.664	2 0.005 0.323 -1.130
1 -0.324 -0.187 1.077	2 0.009 0.017 -0.277
1 -0.328 -0.096 0.664	2 0.009 0.062 0.743
1 -0.332 -0.131 0.840	2 0.016 0.392 0.857
1 -0.336 -0.176 0.813	2 0.030 0.471 0.022
1 -0.340 -0.096 1.138	2 0.040 0.380 -0.462
1 -0.343 -0.096 0.884	2 0.047 0.176 -0.330
1 -0.344 -0.051 0.690	2 0.052 0.244 0.365
1 -0.346 -0.028 0.426	2 0.060 0.312 0.163
1 -0.348 -0.108 0.541	2 0.070 0.301 0.189
1 -0.349 -0.096 0.356	2 0.078 0.278 -0.242
1 -0.351 -0.040 0.382	2 0.086 0.244 0.163
1 -0.353 -0.096 0.505	2 0.095 0.301 -0.136
1 -0.354 -0.028 0.567	2 0.102 0.165 0.207
1 -0.355 -0.028 0.426	2 0.108 0.199 0.303
1 -0.355 -0.017 0.409	2 0.117 0.312 0.409
1 -0.355 -0.006 0.426	2 0.127 0.346 -0.145
1 -0.355 0.017 0.382	2 0.136 0.221 -0.110
1 -0.354 0.006 0.409	2 0.140 0.142 0.154
1 -0.354 -0.040 0.593	2 0.146 0.233 0.655
1 -0.355 -0.017 1.033	2 0.156 0.346 -0.004
1 -0.355 0.017 1.235	2 0.164 0.267 0.022
1 -0.353 0.085 1.349	2 0.170 0.176 -0.004
1 -0.350 0.017 1.253	2 0.175 0.199 0.488
1 -0.348 0.119 1.429	2 0.181 0.255 0.303
1 -0.345 0.108 1.288	2 0.190 0.346 0.092
1 -0.343 0.176 1.437	2 0.197 0.221 -0.303
1 -0.339 0.142 1.279	2 0.200 0.051 0.330
1 -0.334 0.187 1.305	2 0.202 0.176 0.558
1 -0.330 0.096 1.165	2 0.208 0.255 0.505
1 -0.326 0.131 1.604	2 0.216 0.244 -0.048
1 -0.322 0.142 1.525	2 0.223 0.176 -0.233
1 -0.317 0.233 1.692	2 0.225 0.040 -0.136
1 -0.311 0.165 1.358	2 0.226 0.062 0.418
1 -0.305 0.199 1.613	2 0.229 0.062 0.497
1 -0.299 0.176 1.279	2 0.233 0.131 0.505
1 -0.293 0.221 1.604	2 0.236 0.176 0.303
1 -0.286 0.210 1.314	2 0.239 0.062 0.242
1 -0.279 0.255 1.648	2 0.242 0.074 0.136
1 -0.272 0.233 1.200	2 0.242 -0.017 0.374
1 -0.265 0.244 1.578	2 0.244 0.119 0.215
1 -0.258 0.187 1.376	2 0.247 0.131 -0.110
1 -0.251 0.244 1.657	2 0.248 -0.017 -0.127
1 -0.244 0.244 1.464	2 0.248 0.028 0.004
1 -0.236 0.267 1.780	2 0.248 -0.028 0.004
1 -0.228 0.210 1.490	2 0.248 0.006 -0.048
1 -0.220 0.278 1.868	2 0.248 -0.028 -0.119
1 -0.212 0.267 1.657	2 0.248 -0.006 -0.259
1 -0.204 0.312 1.727	2 0.247 -0.040 -0.391
1 -0.196 0.267 1.455	2 0.247 -0.006 -0.620
1 -0.187 0.301 1.851	2 0.246 -0.051 -0.822
1 -0.179 0.289 1.508	2 0.246 -0.006 -1.262
1 -0.171 0.335 1.666	2 0.245 -0.085 -1.332
1 -0.162 0.267 1.323	2 0.240 -0.233 -1.095
1 -0.154 0.278 1.613	2 0.234 -0.233 -0.374
