I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
1,0.33,-0.04,3.23,2,0.66,-0.01,13.42,3,0.67,0.19,0.73,4,0.22,-0.33,-1.14,1,0.45,0,0.85,2,0.67,0,13.33,3,0.69,0.3,0,4,0.19,-0.51,0,0,-540,65.160004,-535.400024,0.79,-462,2.94,-468.070007
1,0.33,-0.01,3.21,2,0.66,-0.02,13.42,3,0.67,-0.01,1.07,4,0.21,-0.15,-1.28,1,0.45,0,0.85,2,0.67,0,13.33,3,0.7,0.14,0,4,0.18,-0.2,0,0,-540,65.160004,-535.400024,0.34,-460.299988,3.55,-466.269989
1,0.33,-0.02,3.2,2,0.66,-0.02,13.43,3,0.67,-0.03,1.01,4,0.21,0.02,-1.45,1,0.45,0,0.85,2,0.67,0,13.32,3,0.7,-0.02,0,4,0.18,0.12,0,0,-540,65.160004,-535.400024,-0.12,-460.109985,4.35,-465.76001
1,0.33,-0.03,3.21,2,0.66,-0.01,13.42,3,0.67,-0.01,0.93,4,0.21,0.02,-1.16,1,0.45,0,0.85,2,0.67,0,13.32,3,0.69,-0.19,0,4,0.18,0.12,0,0,-540,65.160004,-535.400024,1.16,-460.109985,4.35,-465.910004
1,0.33,0.01,3.22,2,0.66,-0.02,13.43,3,0.67,-0.05,0.88,4,0.21,0.02,-0.73,1,0.45,0,0.85,2,0.67,0,13.32,3,0.69,-0.19,0,4,0.18,0.45,0,0,-540,65.050003,-535.359985,2.45,-461.570007,4.97,-465.970001
1,0.33,0.01,3.21,2,0.66,0.01,13.42,3,0.67,-0.11,0.65,4,0.21,0.07,-0.15,1,0.45,0,0.86,2,0.67,0,13.32,3,0.69,-0.34,0,4,0.2,0.76,0,0,-540,64.959999,-535.419983,-1.03,-464.450012,6.4,-466.23999
1,0.33,-0.01,3.2,2,0.66,0.02,13.42,3,0.66,-0.05,0.27,4,0.21,0.13,-0.35,1,0.45,0,0.85,2,0.67,0,13.33,3,0.68,-0.49,0,4,0.22,1.04,0,0,-540,64.959999,-535.419983,-1.45,-468.630005,7.48,-467.089996
1,0.33,-0.03,3.21,2,0.66,-0.02,13.43,3,0.66,-0.2,0.29,4,0.22,0.18,0.32,1,0.45,0,0.85,2,0.67,0,13.32,3,0.66,-0.62,0,4,0.25,1.3,0,0,-540,65.260002,-535.340027,-1.86,-474.019989,9.02,-468.570007
1,0.33,-0.01,3.2,2,0.66,-0.01,13.4,3,0.65,-0.1,0.36,4,0.23,0.31,0.77,1,0.45,0,0.85,2,0.67,0,13.32,3,0.65,-0.73,0,4,0.29,1.52,0,0,-540,65.160004,-535.400024,-2.21,-480.339996,9.77,-470.26001
1,0.33,-0.03,3.2,2,0.66,-0.01,13.44,3,0.63,-0.39,0.39,4,0.25,0.65,0.92,1,0.45,0,0.86,2,0.67,0,13.33,3,0.63,-0.83,0,4,0.33,1.71,0,0,-540,65.160004,-535.400024,-2.53,-487.440002,11.67,-474.170013
1,0.33,-0.01,3.21,2,0.66,-0.01,13.42,3,0.62,-0.38,0.36,4,0.29,0.94,0.93,1,0.45,0,0.85,2,0.67,0,13.32,3,0.6,-0.91,0,4,0.37,1.84,0,0,-540,65.160004,-535.400024,-1.88,-495.049988,11.09,-480.700012
1,0.33,0.02,3.2,2,0.66,0.02,13.45,3,0.59,-0.57,0.5,4,0.34,1.2,0.71,1,0.45,0,0.85,2,0.67,0,13.32,3,0.58,-0.95,0,4,0.37,1.84,0,0,-540,65.160004,-535.400024,9.61,-494.959991,11.94,-489.100006
1,0.33,0.01,3.21,2,0.66,-0.01,13.41,3,0.57,-0.66,0.55,4,0.39,1.32,0.47,1,0.45,0,0.85,2,0.67,0,13.32,3,0.58,-0.95,0,4,0.42,1.91,0,0,-540,65.160004,-535.400024,9.99,-502.76001,11.6,-498.470001
1,0.33,0.01,3.22,2,0.66,-0.02,13.43,3,0.54,-0.72,0.8,4,0.45,1.36,0.13,1,0.45,0,0.85,2,0.67,0,13.32,3,0.56,-0.96,0,4,0.47,1.92,0,0,-540,65.160004,-535.400024,-3,-511.109985,11.72,-507.75
1,0.33,-0.02,3.21,2,0.66,0.03,13.41,3,0.51,-0.68,0.96,4,0.5,1.29,0.34,1,0.45,0,0.85,2,0.67,0,13.32,3,0.53,-0.94,0,4,0.52,1.85,0,0,-540,65.160004,-535.400024,-2.99,-518.320007,12.61,-516.48999
1,0.33,0.02,3.22,2,0.66,-0.04,13.43,3,0.48,-0.54,0.94,4,0.55,0.91,-0.33,1,0.45,0,0.85,2,0.67,0,13.32,3,0.51,-0.87,0,4,0.56,1.69,0,0,-540,65.050003,-535.359985,-2.76,-524.849976,15.47,-523.200012
1,0.33,0.01,3.22,2,0.66,-0.04,13.43,3,0.46,-0.43,1.34,4,0.58,0.54,0.29,1,0.45,0,0.85,2,0.67,0,13.32,3,0.49,-0.76,0,4,0.6,1.46,0,0,-540,65.050003,-535.359985,-2.4,-530.390015,19.120001,-527.559998
1,0.33,-0.02,3.22,2,0.66,-0.03,13.43,3,0.44,-0.47,1.44,4,0.6,0.49,0.67,1,0.45,0,0.85,2,0.67,0,13.33,3,0.47,-0.61,0,4,0.63,1.13,0,0,-540,65.260002,-535.340027,-1.97,-534.849976,23.99,-530.429993
1,0.33,0.01,3.22,2,0.66,0.02,13.4,3,0.43,-0.14,0.85,4,0.62,0.43,1.16,1,0.45,0,0.85,2,0.67,0,13.33,3,0.46,-0.41,0,4,0.65,0.74,0,0,-540,65.160004,-535.400024,-0.85,-537.969971,24.639999,-533.409973
1,0.33,-0.06,3.21,2,0.66,0.01,13.38,3,0.42,0.02,0.54,4,0.63,-0.03,1.82,1,0.45,0,0.86,2,0.67,0,13.33,3,0.45,-0.19,0,4,0.65,0.74,0,0,-540,65.169998,-535.5,-0.53,-539.76001,26.08,-533.76001
1,0.33,-0.03,3.25,2,0.66,-0.02,13.43,3,0.42,0.02,0.45,4,0.63,-0.01,1.96,1,0.45,0,0.85,2,0.67,0,13.31,3,0.45,0,0.75,4,0.67,0.26,0,0,-540,65.269997,-535.440002,0.49,-539.76001,25.879999,-533.77002
