I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
1,0.66,-0.05,0.15,2,0.24,0.15,-0.01,3,0.33,0.02,3.19,4,0.7,0.01,12.33,1,0.66,-0.65,-0.12,2,0.23,1.09,-0.05,3,0.45,0,0.77,4,0.67,0,12.87,-1.98,-475.700012,4.22,-471.200012,0,-540,59.68,-540.109985
1,0.65,-0.21,0.04,2,0.24,0.19,0.75,3,0.33,-0.02,3.17,4,0.7,0.01,12.35,1,0.66,-0.65,-0.12,2,0.26,1.37,-0.14,3,0.45,0,0.77,4,0.67,0,12.87,-2.29,-482.339996,5.68,-472.880005,0,-540,59.68,-540.109985
1,0.64,-0.41,0.07,2,0.26,0.46,1.23,3,0.33,0.01,3.24,4,0.7,0.03,12.35,1,0.64,-0.77,-0.16,2,0.3,1.58,-0.25,3,0.45,0,0.77,4,0.67,0,12.87,7.38,-482.290009,8.43,-475.5,0,-540,59.68,-540.109985
1,0.62,-0.56,0.26,2,0.28,0.57,1.81,3,0.33,-0.01,3.28,4,0.7,0.03,12.33,1,0.62,-0.86,-0.22,2,0.34,1.75,-0.36,3,0.45,0,0.77,4,0.67,0,12.87,-2.61,-489.600006,12.62,-479.630005,0,-540,59.68,-540.109985
1,0.59,-0.75,0.3,2,0.31,0.81,1.81,3,0.33,-0.02,3.27,4,0.7,0.03,12.33,1,0.6,-0.92,-0.33,2,0.38,1.87,-0.48,3,0.45,0,0.77,4,0.67,0,12.87,-2.82,-497.209991,19.43,-484.850006,0,-540,59.790001,-540.140015
1,0.55,-0.87,0.67,2,0.35,0.79,0.99,3,0.33,0.01,3.2,4,0.7,0.02,12.34,1,0.58,-0.96,-0.51,2,0.43,1.92,-0.61,3,0.45,0,0.77,4,0.67,0,12.86,-2.99,-504.940002,28.83,-490.25,0,-540,59.790001,-540.140015
1,0.52,-0.91,1.09,2,0.38,0.87,1.02,3,0.33,0.01,3.16,4,0.7,0.01,12.35,1,0.55,-0.96,-0.79,2,0.48,1.91,-0.78,3,0.45,0,0.77,4,0.67,0,12.86,-2.02,-512.469971,38.580002,-496.019989,0,-540,59.790001,-540.140015
1,0.48,-0.89,2.14,2,0.42,0.88,1.16,3,0.33,0.02,3.18,4,0.7,0.01,12.33,1,0.53,-0.92,-0.82,2,0.53,1.82,-0.71,3,0.45,0,0.77,4,0.67,0,12.86,-2.93,-520.080017,48.369999,-501.679993,0,-540,59.68,-540.109985
1,0.44,-0.85,2.14,2,0.46,0.86,1.53,3,0.33,0.03,3.17,4,0.7,0.01,12.33,1,0.51,-0.85,-1.23,2,0.53,1.82,-0.71,3,0.45,0,0.77,4,0.67,0,12.86,-2.68,-526.349976,57.860001,-506.839996,0,-540,59.470001,-540.130005
1,0.4,-0.79,2.54,2,0.5,0.86,1.9,3,0.33,-0.02,3.2,4,0.7,0.01,12.35,1,0.49,-0.73,-2.46,2,0.57,1.64,-0.89,3,0.45,0,0.77,4,0.67,0,12.87,-2.31,-531.650024,67.309998,-511.529999,0,-540,59.470001,-540.130005
