I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
1,0.66,-0.26,0.23,2,0.21,0.29,1.21,3,0.34,-0.01,4.05,4,0.68,0.03,12.6,1,0.66,-0.62,-0.19,2,0.25,1.3,-0.25,3,0.45,0,0.74,4,0.67,0,13.02,-1.83,-473.970001,8.18,-466.070007,0,-540,56.73,-538.799988
1,0.65,-0.51,0.67,2,0.23,0.49,1.8,3,0.34,0.03,4,4,0.68,0.02,12.58,1,0.65,-0.73,-0.31,2,0.25,1.3,-0.25,3,0.45,0,0.74,4,0.67,0,13.02,-2.19,-480.26001,12,-469.570007,0,-540,56.93,-538.780029
1,0.62,-0.64,1.14,2,0.26,0.78,1.74,3,0.34,0.01,4.05,4,0.68,0.01,12.57,1,0.65,-0.73,-0.31,2,0.29,1.52,-0.37,3,0.45,0,0.74,4,0.67,0,13.02,7.84,-480.200012,17.57,-474.619995,0,-540,56.93,-538.780029
1,0.59,-0.81,1.37,2,0.29,0.85,1.93,3,0.34,0.02,4.07,4,0.68,-0.01,12.58,1,0.63,-0.84,-0.47,2,0.32,1.7,-0.49,3,0.45,0,0.74,4,0.67,0,13.02,8.83,-487.220001,23.77,-480.790009,0,-540,56.93,-538.780029
1,0.56,-0.85,1.62,2,0.33,1,2.05,3,0.34,0.01,4.02,4,0.68,-0.01,12.54,1,0.6,-0.91,-0.69,2,0.37,1.84,-0.64,3,0.45,0,0.74,4,0.67,0,13.02,-2.78,-495.459991,30.93,-487.869995,0,-540,56.73,-538.799988
1,0.52,-0.88,1.66,2,0.37,0.86,1.45,3,0.34,0.01,4.02,4,0.68,-0.01,12.62,1,0.58,-0.95,-0.95,2,0.42,1.92,-0.78,3,0.45,0,0.74,4,0.67,0,13.02,-2.99,-503.170013,39.860001,-494.179993,0,-540,56.73,-538.799988
1,0.48,-0.91,1.9,2,0.41,0.94,1.73,3,0.34,-0.01,4.03,4,0.68,-0.01,12.62,1,0.56,-0.96,-1.26,2,0.47,1.92,-0.92,3,0.45,0,0.74,4,0.67,0,13.02,-3.01,-510.820007,50.040001,-499.950012,0,-540,56.73,-538.799988
1,0.44,-0.86,2.81,2,0.46,0.96,1.89,3,0.34,0.01,4.08,4,0.68,0.01,12.61,1,0.53,-0.94,-1.25,2,0.51,1.85,-0.82,3,0.45,0,0.74,4,0.67,0,13.02,-2.96,-518.039978,59.400002,-505.75,0,-540,56.73,-538.799988
1,0.4,-0.85,2.68,2,0.5,1,1.93,3,0.34,-0.03,4.07,4,0.68,-0.02,12.59,1,0.51,-0.87,-1.68,2,0.56,1.69,-1.02,3,0.45,0,0.74,4,0.67,0,13.02,-2.78,-525.080017,67.989998,-511.380005,0,-540,56.73,-538.799988
1,0.37,-0.78,2.76,2,0.54,0.96,1.94,3,0.34,0.04,4.06,4,0.68,-0.03,12.59,1,0.49,-0.76,-2.88,2,0.56,1.69,-1.02,3,0.45,0,0.74,4,0.67,0,13.02,-2.39,-530.570007,74.949997,-516.900024,0,-540,56.73,-538.799988
1,0.34,-0.65,2.33,2,0.58,0.83,1.77,3,0.34,0.01,4.03,4,0.68,-0.01,12.6,1,0.49,-0.76,-2.88,2,0.6,1.45,-1.57,3,0.45,0,0.74,4,0.67,0,13.02,6.48,-530.530029,80.940002,-521.710022,0,-540,56.73,-538.799988
1,0.31,-0.57,1.54,2,0.61,0.61,1.42,3,0.34,0.02,4.03,4,0.68,-0.01,12.59,1,0.47,-0.61,-3.2,2,0.63,1.13,-1.69,3,0.45,0,0.74,4,0.67,0,13.02,4.34,-534.919983,87.32,-525.090027,0,-540,56.73,-538.799988
1,0.29,-0.41,1.27,2,0.63,0.43,1.24,3,0.34,0.03,4.02,4,0.68,-0.02,12.6,1,0.46,-0.44,-3.48,2,0.65,0.72,-1.79,3,0.45,0,0.74,4,0.67,0,13.02,-1.98,-538.109985,93.620003,-526.869995,0,-540,56.73,-538.799988
1,0.28,-0.27,1.34,2,0.65,0.23,1.43,3,0.34,0.02,4.12,4,0.68,0.02,12.55,1,0.45,-0.19,-3.77,2,0.67,0.28,-1.89,3,0.45,0,0.74,4,0.67,0,13.02,-0.55,-539.72998,98.059998,-527.890015,0,-540,56.73,-538.799988
1,0.27,-0.11,1.29,2,0.65,0.09,0.74,3,0.34,0.01,4.04,4,0.68,0.01,12.57,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.74,4,0.67,0,13.02,0,-540,100.739998,-528.27002,0,-540,56.73,-538.799988
1,0.27,0.02,0.83,2,0.65,-0.02,-0.34,3,0.34,-0.01,4.1,4,0.68,-0.02,12.57,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.74,4,0.67,0,13.02,0,-540,100.919998,-528.130005,0,-540,56.73,-538.799988
